id,code,name,type,parent_code,create_time,update_time,is_deleted
902,320671,南通经济技术开发区,COUNTY,3206,2023-09-11 00:00:00,2023-09-11 00:00:00,0
903,320681,启东市,COUNTY,3206,2023-09-11 00:00:00,2023-09-11 00:00:00,0
904,320682,如皋市,COUNTY,3206,2023-09-11 00:00:00,2023-09-11 00:00:00,0
905,320685,海安市,COUNTY,3206,2023-09-11 00:00:00,2023-09-11 00:00:00,0
906,3207,连云港市,CITY,32,2023-09-11 00:00:00,2023-09-11 00:00:00,0
907,320703,连云区,COUNTY,3207,2023-09-11 00:00:00,2023-09-11 00:00:00,0
908,320706,海州区,COUNTY,3207,2023-09-11 00:00:00,2023-09-11 00:00:00,0
909,320707,赣榆区,COUNTY,3207,2023-09-11 00:00:00,2023-09-11 00:00:00,0
910,320722,东海县,COUNTY,3207,2023-09-11 00:00:00,2023-09-11 00:00:00,0
911,320723,灌云县,COUNTY,3207,2023-09-11 00:00:00,2023-09-11 00:00:00,0
912,320724,灌南县,COUNTY,3207,2023-09-11 00:00:00,2023-09-11 00:00:00,0
913,320771,连云港经济技术开发区,COUNTY,3207,2023-09-11 00:00:00,2023-09-11 00:00:00,0
914,3208,淮安市,CITY,32,2023-09-11 00:00:00,2023-09-11 00:00:00,0
915,320803,淮安区,COUNTY,3208,2023-09-11 00:00:00,2023-09-11 00:00:00,0
916,320804,淮阴区,COUNTY,3208,2023-09-11 00:00:00,2023-09-11 00:00:00,0
917,320812,清江浦区,COUNTY,3208,2023-09-11 00:00:00,2023-09-11 00:00:00,0
918,320813,洪泽区,COUNTY,3208,2023-09-11 00:00:00,2023-09-11 00:00:00,0
919,320826,涟水县,COUNTY,3208,2023-09-11 00:00:00,2023-09-11 00:00:00,0
920,320830,盱眙县,COUNTY,3208,2023-09-11 00:00:00,2023-09-11 00:00:00,0
921,320831,金湖县,COUNTY,3208,2023-09-11 00:00:00,2023-09-11 00:00:00,0
922,320871,淮安经济技术开发区,COUNTY,3208,2023-09-11 00:00:00,2023-09-11 00:00:00,0
923,3209,盐城市,CITY,32,2023-09-11 00:00:00,2023-09-11 00:00:00,0
924,320902,亭湖区,COUNTY,3209,2023-09-11 00:00:00,2023-09-11 00:00:00,0
925,320903,盐都区,COUNTY,3209,2023-09-11 00:00:00,2023-09-11 00:00:00,0
926,320904,大丰区,COUNTY,3209,2023-09-11 00:00:00,2023-09-11 00:00:00,0
927,320921,响水县,COUNTY,3209,2023-09-11 00:00:00,2023-09-11 00:00:00,0
928,320922,滨海县,COUNTY,3209,2023-09-11 00:00:00,2023-09-11 00:00:00,0
929,320923,阜宁县,COUNTY,3209,2023-09-11 00:00:00,2023-09-11 00:00:00,0
930,320924,射阳县,COUNTY,3209,2023-09-11 00:00:00,2023-09-11 00:00:00,0
931,320925,建湖县,COUNTY,3209,2023-09-11 00:00:00,2023-09-11 00:00:00,0
932,320971,盐城经济技术开发区,COUNTY,3209,2023-09-11 00:00:00,2023-09-11 00:00:00,0
933,320981,东台市,COUNTY,3209,2023-09-11 00:00:00,2023-09-11 00:00:00,0
934,3210,扬州市,CITY,32,2023-09-11 00:00:00,2023-09-11 00:00:00,0
935,321002,广陵区,COUNTY,3210,2023-09-11 00:00:00,2023-09-11 00:00:00,0
936,321003,邗江区,COUNTY,3210,2023-09-11 00:00:00,2023-09-11 00:00:00,0
937,321012,江都区,COUNTY,3210,2023-09-11 00:00:00,2023-09-11 00:00:00,0
938,321023,宝应县,COUNTY,3210,2023-09-11 00:00:00,2023-09-11 00:00:00,0
939,321071,扬州经济技术开发区,COUNTY,3210,2023-09-11 00:00:00,2023-09-11 00:00:00,0
940,321081,仪征市,COUNTY,3210,2023-09-11 00:00:00,2023-09-11 00:00:00,0
941,321084,高邮市,COUNTY,3210,2023-09-11 00:00:00,2023-09-11 00:00:00,0
942,3211,镇江市,CITY,32,2023-09-11 00:00:00,2023-09-11 00:00:00,0
943,321102,京口区,COUNTY,3211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
944,321111,润州区,COUNTY,3211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
945,321112,丹徒区,COUNTY,3211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
946,321171,镇江新区,COUNTY,3211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
947,321181,丹阳市,COUNTY,3211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
948,321182,扬中市,COUNTY,3211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
949,321183,句容市,COUNTY,3211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
950,3212,泰州市,CITY,32,2023-09-11 00:00:00,2023-09-11 00:00:00,0
951,321202,海陵区,COUNTY,3212,2023-09-11 00:00:00,2023-09-11 00:00:00,0
952,321203,高港区,COUNTY,3212,2023-09-11 00:00:00,2023-09-11 00:00:00,0
953,321204,姜堰区,COUNTY,3212,2023-09-11 00:00:00,2023-09-11 00:00:00,0
954,321281,兴化市,COUNTY,3212,2023-09-11 00:00:00,2023-09-11 00:00:00,0
955,321282,靖江市,COUNTY,3212,2023-09-11 00:00:00,2023-09-11 00:00:00,0
956,321283,泰兴市,COUNTY,3212,2023-09-11 00:00:00,2023-09-11 00:00:00,0
957,3213,宿迁市,CITY,32,2023-09-11 00:00:00,2023-09-11 00:00:00,0
958,321302,宿城区,COUNTY,3213,2023-09-11 00:00:00,2023-09-11 00:00:00,0
959,321311,宿豫区,COUNTY,3213,2023-09-11 00:00:00,2023-09-11 00:00:00,0
960,321322,沭阳县,COUNTY,3213,2023-09-11 00:00:00,2023-09-11 00:00:00,0
961,321323,泗阳县,COUNTY,3213,2023-09-11 00:00:00,2023-09-11 00:00:00,0
962,321324,泗洪县,COUNTY,3213,2023-09-11 00:00:00,2023-09-11 00:00:00,0
963,321371,宿迁经济技术开发区,COUNTY,3213,2023-09-11 00:00:00,2023-09-11 00:00:00,0
964,33,浙江省,PROVINCE,,2023-09-11 00:00:00,2023-09-11 00:00:00,0
965,3301,杭州市,CITY,33,2023-09-11 00:00:00,2023-09-11 00:00:00,0
966,330102,上城区,COUNTY,3301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
967,330105,拱墅区,COUNTY,3301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
968,330106,西湖区,COUNTY,3301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
969,330108,滨江区,COUNTY,3301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
970,330109,萧山区,COUNTY,3301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
971,330110,余杭区,COUNTY,3301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
972,330111,富阳区,COUNTY,3301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
973,330112,临安区,COUNTY,3301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
974,330113,临平区,COUNTY,3301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
975,330114,钱塘区,COUNTY,3301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
976,330122,桐庐县,COUNTY,3301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
977,330127,淳安县,COUNTY,3301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
978,330182,建德市,COUNTY,3301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
979,3302,宁波市,CITY,33,2023-09-11 00:00:00,2023-09-11 00:00:00,0
980,330203,海曙区,COUNTY,3302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
981,330205,江北区,COUNTY,3302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
982,330206,北仑区,COUNTY,3302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
983,330211,镇海区,COUNTY,3302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
984,330212,鄞州区,COUNTY,3302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
985,330213,奉化区,COUNTY,3302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
986,330225,象山县,COUNTY,3302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
987,330226,宁海县,COUNTY,3302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
988,330281,余姚市,COUNTY,3302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
989,330282,慈溪市,COUNTY,3302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
990,3303,温州市,CITY,33,2023-09-11 00:00:00,2023-09-11 00:00:00,0
991,330302,鹿城区,COUNTY,3303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
992,330303,龙湾区,COUNTY,3303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
993,330304,瓯海区,COUNTY,3303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
994,330305,洞头区,COUNTY,3303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
995,330324,永嘉县,COUNTY,3303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
996,330326,平阳县,COUNTY,3303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
997,330327,苍南县,COUNTY,3303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
998,330328,文成县,COUNTY,3303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
999,330329,泰顺县,COUNTY,3303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1000,330381,瑞安市,COUNTY,3303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1001,330382,乐清市,COUNTY,3303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1002,330383,龙港市,COUNTY,3303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1003,3304,嘉兴市,CITY,33,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1004,330402,南湖区,COUNTY,3304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1005,330411,秀洲区,COUNTY,3304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1006,330421,嘉善县,COUNTY,3304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1007,330424,海盐县,COUNTY,3304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1008,330481,海宁市,COUNTY,3304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1009,330482,平湖市,COUNTY,3304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1010,330483,桐乡市,COUNTY,3304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1011,3305,湖州市,CITY,33,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1012,330502,吴兴区,COUNTY,3305,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1013,330503,南浔区,COUNTY,3305,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1014,330521,德清县,COUNTY,3305,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1015,330522,长兴县,COUNTY,3305,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1016,330523,安吉县,COUNTY,3305,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1017,3306,绍兴市,CITY,33,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1018,330602,越城区,COUNTY,3306,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1019,330603,柯桥区,COUNTY,3306,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1020,330604,上虞区,COUNTY,3306,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1021,330624,新昌县,COUNTY,3306,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1022,330681,诸暨市,COUNTY,3306,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1023,330683,嵊州市,COUNTY,3306,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1024,3307,金华市,CITY,33,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1025,330702,婺城区,COUNTY,3307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1026,330703,金东区,COUNTY,3307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1027,330723,武义县,COUNTY,3307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1028,330726,浦江县,COUNTY,3307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1029,330727,磐安县,COUNTY,3307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1030,330781,兰溪市,COUNTY,3307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1031,330782,义乌市,COUNTY,3307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1032,330783,东阳市,COUNTY,3307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1033,330784,永康市,COUNTY,3307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1034,3308,衢州市,CITY,33,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1035,3309,舟山市,CITY,33,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1036,330902,定海区,COUNTY,3309,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1037,330903,普陀区,COUNTY,3309,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1038,330921,岱山县,COUNTY,3309,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1039,330922,嵊泗县,COUNTY,3309,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1040,3310,台州市,CITY,33,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1041,331002,椒江区,COUNTY,3310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1042,331003,黄岩区,COUNTY,3310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1043,331004,路桥区,COUNTY,3310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1044,331022,三门县,COUNTY,3310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1045,331023,天台县,COUNTY,3310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1046,331024,仙居县,COUNTY,3310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1047,331081,温岭市,COUNTY,3310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1048,331082,临海市,COUNTY,3310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1049,331083,玉环市,COUNTY,3310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1050,3311,丽水市,CITY,33,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1051,331102,莲都区,COUNTY,3311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1052,331121,青田县,COUNTY,3311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1053,331122,缙云县,COUNTY,3311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1054,331123,遂昌县,COUNTY,3311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1055,331124,松阳县,COUNTY,3311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1056,331125,云和县,COUNTY,3311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1057,331126,庆元县,COUNTY,3311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1058,331127,景宁畲族自治县,COUNTY,3311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1059,331181,龙泉市,COUNTY,3311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1060,34,安徽省,PROVINCE,,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1061,3401,合肥市,CITY,34,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1062,340102,瑶海区,COUNTY,3401,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1063,340103,庐阳区,COUNTY,3401,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1064,340104,蜀山区,COUNTY,3401,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1065,340111,包河区,COUNTY,3401,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1066,340121,长丰县,COUNTY,3401,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1067,340122,肥东县,COUNTY,3401,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1068,340123,肥西县,COUNTY,3401,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1069,340124,庐江县,COUNTY,3401,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1070,340176,合肥高新技术产业开发区,COUNTY,3401,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1071,340177,合肥经济技术开发区,COUNTY,3401,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1072,340178,合肥新站高新技术产业开发区,COUNTY,3401,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1073,340181,巢湖市,COUNTY,3401,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1074,3402,芜湖市,CITY,34,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1075,340202,镜湖区,COUNTY,3402,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1076,340207,鸠江区,COUNTY,3402,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1077,340209,弋江区,COUNTY,3402,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1078,340210,湾沚区,COUNTY,3402,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1079,340212,繁昌区,COUNTY,3402,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1080,340223,南陵县,COUNTY,3402,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1081,340271,芜湖经济技术开发区,COUNTY,3402,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1082,340272,安徽芜湖三山经济开发区,COUNTY,3402,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1083,340281,无为市,COUNTY,3402,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1084,3403,蚌埠市,CITY,34,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1085,340302,龙子湖区,COUNTY,3403,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1086,340303,蚌山区,COUNTY,3403,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1087,340304,禹会区,COUNTY,3403,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1088,340311,淮上区,COUNTY,3403,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1089,340321,怀远县,COUNTY,3403,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1090,340322,五河县,COUNTY,3403,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1091,340323,固镇县,COUNTY,3403,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1092,340371,蚌埠市高新技术开发区,COUNTY,3403,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1093,340372,蚌埠市经济开发区,COUNTY,3403,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1094,3404,淮南市,CITY,34,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1095,340402,大通区,COUNTY,3404,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1096,340403,田家庵区,COUNTY,3404,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1097,340404,谢家集区,COUNTY,3404,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1098,340405,八公山区,COUNTY,3404,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1099,340406,潘集区,COUNTY,3404,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1100,340421,凤台县,COUNTY,3404,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1101,340422,寿县,COUNTY,3404,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1102,3405,马鞍山市,CITY,34,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1103,340503,花山区,COUNTY,3405,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1104,340504,雨山区,COUNTY,3405,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1105,340506,博望区,COUNTY,3405,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1106,340521,当涂县,COUNTY,3405,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1107,340522,含山县,COUNTY,3405,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1108,340523,和县,COUNTY,3405,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1109,3406,淮北市,CITY,34,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1110,340602,杜集区,COUNTY,3406,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1111,340603,相山区,COUNTY,3406,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1112,340604,烈山区,COUNTY,3406,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1113,340621,濉溪县,COUNTY,3406,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1114,3407,铜陵市,CITY,34,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1115,340705,铜官区,COUNTY,3407,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1116,340706,义安区,COUNTY,3407,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1117,340711,郊区,COUNTY,3407,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1118,340722,枞阳县,COUNTY,3407,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1119,3408,安庆市,CITY,34,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1120,340802,迎江区,COUNTY,3408,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1121,340803,大观区,COUNTY,3408,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1122,340811,宜秀区,COUNTY,3408,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1123,340822,怀宁县,COUNTY,3408,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1124,340825,太湖县,COUNTY,3408,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1125,340826,宿松县,COUNTY,3408,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1126,340827,望江县,COUNTY,3408,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1127,340828,岳西县,COUNTY,3408,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1128,340871,安徽安庆经济开发区,COUNTY,3408,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1129,340881,桐城市,COUNTY,3408,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1130,340882,潜山市,COUNTY,3408,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1131,3410,黄山市,CITY,34,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1132,341002,屯溪区,COUNTY,3410,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1133,341003,黄山区,COUNTY,3410,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1134,341004,徽州区,COUNTY,3410,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1135,341021,歙县,COUNTY,3410,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1136,341022,休宁县,COUNTY,3410,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1137,341023,黟县,COUNTY,3410,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1138,341024,祁门县,COUNTY,3410,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1139,3411,滁州市,CITY,34,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1140,341102,琅琊区,COUNTY,3411,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1141,341103,南谯区,COUNTY,3411,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1142,341122,来安县,COUNTY,3411,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1143,341124,全椒县,COUNTY,3411,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1144,341125,定远县,COUNTY,3411,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1145,341126,凤阳县,COUNTY,3411,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1146,341171,中新苏滁高新技术产业开发区,COUNTY,3411,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1147,341172,滁州经济技术开发区,COUNTY,3411,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1148,341181,天长市,COUNTY,3411,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1149,341182,明光市,COUNTY,3411,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1150,3412,阜阳市,CITY,34,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1151,341202,颍州区,COUNTY,3412,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1152,341203,颍东区,COUNTY,3412,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1153,341204,颍泉区,COUNTY,3412,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1154,341221,临泉县,COUNTY,3412,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1155,341222,太和县,COUNTY,3412,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1156,341225,阜南县,COUNTY,3412,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1157,341226,颍上县,COUNTY,3412,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1158,341271,阜阳合肥现代产业园区,COUNTY,3412,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1159,341272,阜阳经济技术开发区,COUNTY,3412,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1160,341282,界首市,COUNTY,3412,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1161,3413,宿州市,CITY,34,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1162,341302,埇桥区,COUNTY,3413,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1163,341321,砀山县,COUNTY,3413,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1164,341322,萧县,COUNTY,3413,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1165,341323,灵璧县,COUNTY,3413,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1166,341324,泗县,COUNTY,3413,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1167,341371,宿州马鞍山现代产业园区,COUNTY,3413,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1168,341372,宿州经济技术开发区,COUNTY,3413,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1169,3415,六安市,CITY,34,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1170,341502,金安区,COUNTY,3415,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1171,341503,裕安区,COUNTY,3415,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1172,341504,叶集区,COUNTY,3415,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1173,341522,霍邱县,COUNTY,3415,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1174,341523,舒城县,COUNTY,3415,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1175,341524,金寨县,COUNTY,3415,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1176,341525,霍山县,COUNTY,3415,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1177,3416,亳州市,CITY,34,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1178,341602,谯城区,COUNTY,3416,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1179,341621,涡阳县,COUNTY,3416,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1180,341622,蒙城县,COUNTY,3416,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1181,341623,利辛县,COUNTY,3416,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1182,3417,池州市,CITY,34,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1183,341702,贵池区,COUNTY,3417,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1184,341721,东至县,COUNTY,3417,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1185,341722,石台县,COUNTY,3417,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1186,341723,青阳县,COUNTY,3417,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1187,3418,宣城市,CITY,34,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1188,341802,宣州区,COUNTY,3418,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1189,341821,郎溪县,COUNTY,3418,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1190,341823,泾县,COUNTY,3418,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1191,341824,绩溪县,COUNTY,3418,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1192,341825,旌德县,COUNTY,3418,2023-09-11 00:00:00,2023-09-11 00:00:00,0
